D 00:04:07.4776510 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 00:04:07.5045710 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5046130 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=92
D 00:04:07.5046820 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=93 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5047560 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5047970 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5048400 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=93
D 00:04:07.5049060 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=94 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5049670 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5050630 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5051060 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=94
D 00:04:07.5051710 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=95 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5052290 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5052700 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5053140 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=95
D 00:04:07.5053810 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Malfurion Stormrage id=96 zone=PLAY zonePos=0 cardId=HERO_06 player=1] CardID=HERO_06
D 00:04:07.5054280 PowerTaskList.DebugPrintPower() -         tag=HEALTH value=30
D 00:04:07.5054780 PowerTaskList.DebugPrintPower() -         tag=ZONE value=PLAY
D 00:04:07.5055200 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.5055880 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=96
D 00:04:07.5056550 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.5057110 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=HERO
D 00:04:07.5057650 PowerTaskList.DebugPrintPower() -         tag=RARITY value=FREE
D 00:04:07.5058080 PowerTaskList.DebugPrintPower() -         tag=HERO_POWER value=1123
D 00:04:07.5058750 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Shapeshift id=97 zone=PLAY zonePos=0 cardId=CS2_017 player=1] CardID=CS2_017
D 00:04:07.5059260 PowerTaskList.DebugPrintPower() -         tag=COST value=2
D 00:04:07.5059760 PowerTaskList.DebugPrintPower() -         tag=ZONE value=PLAY
D 00:04:07.5060200 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.5060680 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=97
D 00:04:07.5061210 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.5061710 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=HERO_POWER
D 00:04:07.5062230 PowerTaskList.DebugPrintPower() -         tag=RARITY value=FREE
D 00:04:07.5062680 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=96
D 00:04:07.5063120 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 00:04:07.5063830 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Thrall id=98 zone=PLAY zonePos=0 cardId=HERO_02 player=2] CardID=HERO_02
D 00:04:07.5064320 PowerTaskList.DebugPrintPower() -         tag=HEALTH value=30
D 00:04:07.5064850 PowerTaskList.DebugPrintPower() -         tag=ZONE value=PLAY
D 00:04:07.5065270 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5065700 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=98
D 00:04:07.5066200 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.5066730 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=HERO
D 00:04:07.5067200 PowerTaskList.DebugPrintPower() -         tag=RARITY value=FREE
D 00:04:07.5067710 PowerTaskList.DebugPrintPower() -         tag=HERO_POWER value=687
D 00:04:07.5068420 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Totemic Call id=99 zone=PLAY zonePos=0 cardId=CS2_049 player=2] CardID=CS2_049
D 00:04:07.5068890 PowerTaskList.DebugPrintPower() -         tag=COST value=2
D 00:04:07.5069390 PowerTaskList.DebugPrintPower() -         tag=ZONE value=PLAY
D 00:04:07.5070200 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5070630 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=99
D 00:04:07.5071120 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.5071630 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=HERO_POWER
D 00:04:07.5072120 PowerTaskList.DebugPrintPower() -         tag=RARITY value=FREE
D 00:04:07.5072520 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=98
D 00:04:07.5072950 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 00:04:07.5073560 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STATE value=RUNNING
D 00:04:07.5074210 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=PLAYSTATE value=PLAYING
D 00:04:07.5074780 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=PLAYSTATE value=PLAYING
D 00:04:07.5075080 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:09.4025380 PowerTaskList.DebugDump() - ID=2 ParentID=0 PreviousID=0 TaskCount=37
D 00:04:09.4027360 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=GameEntity EffectCardId= EffectIndex=-1 Target=0
D 00:04:09.4028200 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=CURRENT_PLAYER value=1
D 00:04:09.4028740 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=FIRST_PLAYER value=1
D 00:04:09.4029260 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=TURN value=1
D 00:04:09.4029790 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=467 value=3
D 00:04:09.4030830 PowerTaskList.DebugPrintPower() -     SHOW_ENTITY - Updating Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=62 zone=DECK zonePos=0 cardId= player=1] CardID=EX1_284
D 00:04:09.4032000 PowerTaskList.DebugPrintPower() -         tag=PREMIUM value=0
D 00:04:09.4032480 PowerTaskList.DebugPrintPower() -         tag=DAMAGE value=0
D 00:04:09.4032910 PowerTaskList.DebugPrintPower() -         tag=HEALTH value=4
D 00:04:09.4033420 PowerTaskList.DebugPrintPower() -         tag=ATK value=4
D 00:04:09.4033910 PowerTaskList.DebugPrintPower() -         tag=COST value=5
D 00:04:09.4034430 PowerTaskList.DebugPrintPower() -         tag=ZONE value=HAND
D 00:04:09.4034850 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:09.4035280 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=62
D 00:04:09.4035710 PowerTaskList.DebugPrintPower() -         tag=SILENCED value=0
D 00:04:09.4036120 PowerTaskList.DebugPrintPower() -         tag=WINDFURY value=0
D 00:04:09.4036560 PowerTaskList.DebugPrintPower() -         tag=TAUNT value=0
D 00:04:09.4037000 PowerTaskList.DebugPrintPower() -         tag=STEALTH value=0
D 00:04:09.4037440 PowerTaskList.DebugPrintPower() -         tag=SPELLPOWER value=1
D 00:04:09.4037900 PowerTaskList.DebugPrintPower() -         tag=DIVINE_SHIELD value=0
D 00:04:09.4038350 PowerTaskList.DebugPrintPower() -         tag=CHARGE value=0
D 00:04:09.4038900 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:09.4039480 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=MINION
D 00:04:09.4040030 PowerTaskList.DebugPrintPower() -         tag=RARITY value=RARE
D 00:04:09.4040470 PowerTaskList.DebugPrintPower() -         tag=BATTLECRY value=1
D 00:04:09.4040890 PowerTaskList.DebugPrintPower() -         tag=FROZEN value=0
D 00:04:09.4041310 PowerTaskList.DebugPrintPower() -         tag=ZONE_POSITION value=0
D 00:04:09.4041770 PowerTaskList.DebugPrintPower() -         tag=NUM_ATTACKS_THIS_TURN value=0
D 00:04:09.4042200 PowerTaskList.DebugPrintPower() -         tag=FORCED_PLAY value=0
D 00:04:09.4042630 PowerTaskList.DebugPrintPower() -         tag=TO_BE_DESTROYED value=0
D 00:04:09.4043310 PowerTaskList.DebugPrintPower() -         tag=START_WITH_1_HEALTH value=0
D 00:04:09.4043780 PowerTaskList.DebugPrintPower() -         tag=CUSTOM_KEYWORD_EFFECT value=0
D 00:04:09.4044400 PowerTaskList.DebugPrintPower() -         tag=EXTRA_ATTACKS_THIS_TURN value=0
D 00:04:09.4045600 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 00:04:09.4046050 PowerTaskList.DebugPrintPower() -         tag=479 value=4
D 00:04:09.4047000 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=62 zone=DECK zonePos=0 cardId= player=1] tag=ZONE_POSITION value=1
D 00:04:09.4047500 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_CARDS_DRAWN_THIS_TURN value=1
D 00:04:09.4048010 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=467 value=2
D 00:04:09.4048710 PowerTaskList.DebugPrintPower() -     SHOW_ENTITY - Updating Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=42 zone=DECK zonePos=0 cardId= player=1] CardID=AT_037
D 00:04:09.4049180 PowerTaskList.DebugPrintPower() -         tag=PREMIUM value=0
D 00:04:09.4049590 PowerTaskList.DebugPrintPower() -         tag=DAMAGE value=0
D 00:04:09.4050030 PowerTaskList.DebugPrintPower() -         tag=COST value=1
D 00:04:09.4050530 PowerTaskList.DebugPrintPower() -         tag=ZONE value=HAND
D 00:04:09.4050950 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:09.4051380 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=42
D 00:04:09.4051850 PowerTaskList.DebugPrintPower() -         tag=SILENCED value=0
D 00:04:09.4052250 PowerTaskList.DebugPrintPower() -         tag=WINDFURY value=0
D 00:04:09.4052700 PowerTaskList.DebugPrintPower() -         tag=TAUNT value=0
D 00:04:09.4053130 PowerTaskList.DebugPrintPower() -         tag=STEALTH value=0
D 00:04:09.4053550 PowerTaskList.DebugPrintPower() -         tag=DIVINE_SHIELD value=0
D 00:04:09.4053970 PowerTaskList.DebugPrintPower() -         tag=CHARGE value=0
D 00:04:09.4054880 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:09.4058340 PowerTaskList.DebugPrintPower() -         tag=RARITY value=COMMON
D 00:04:09.4058950 PowerTaskList.DebugPrintPower() -         tag=FROZEN value=0
D 00:04:09.4059410 PowerTaskList.DebugPrintPower() -         tag=ZONE_POSITION value=0
D 00:04:09.4059890 PowerTaskList.DebugPrintPower() -         tag=NUM_ATTACKS_THIS_TURN value=0
D 00:04:09.4060320 PowerTaskList.DebugPrintPower() -         tag=FORCED_PLAY value=0
D 00:04:09.4060810 PowerTaskList.DebugPrintPower() -         tag=TO_BE_DESTROYED value=0
D 00:04:09.4061240 PowerTaskList.DebugPrintPower() -         tag=START_WITH_1_HEALTH value=0
D 00:04:09.4061680 PowerTaskList.DebugPrintPower() -         tag=CUSTOM_KEYWORD_EFFECT value=0
D 00:04:09.4062110 PowerTaskList.DebugPrintPower() -         tag=CHOOSE_ONE value=1
D 00:04:09.4062780 PowerTaskList.DebugPrintPower() -         tag=EXTRA_ATTACKS_THIS_TURN value=0
D 00:04:09.4063230 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 00:04:09.4063720 PowerTaskList.DebugPrintPower() -         tag=479 value=0
D 00:04:09.4064710 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=42 zone=DECK zonePos=0 cardId= player=1] tag=ZONE_POSITION value=2
D 00:04:09.4065220 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_CARDS_DRAWN_THIS_TURN value=2
D 00:04:09.4065690 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=467 value=1
D 00:04:09.4066370 PowerTaskList.DebugPrintPower() -     SHOW_ENTITY - Updating Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=33 zone=DECK zonePos=0 cardId= player=1] CardID=EX1_298
D 00:04:09.4066910 PowerTaskList.DebugPrintPower() -         tag=PREMIUM value=0
D 00:04:09.4067330 PowerTaskList.DebugPrintPower() -         tag=TRIGGER_VISUAL value=1
D 00:04:09.4067770 PowerTaskList.DebugPrintPower() -         tag=DAMAGE value=0
D 00:04:09.4068180 PowerTaskList.DebugPrintPower() -         tag=HEALTH value=8
D 00:04:09.4068680 PowerTaskList.DebugPrintPower() -         tag=ATK value=8
D 00:04:09.4069090 PowerTaskList.DebugPrintPower() -         tag=COST value=8
D 00:04:09.4069580 PowerTaskList.DebugPrintPower() -         tag=ZONE value=HAND
D 00:04:09.4070020 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:09.4070460 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=33
D 00:04:09.4070900 PowerTaskList.DebugPrintPower() -         tag=ELITE value=1
D 00:04:09.4071340 PowerTaskList.DebugPrintPower() -         tag=SILENCED value=0
D 00:04:09.4071790 PowerTaskList.DebugPrintPower() -         tag=WINDFURY value=0
D 00:04:09.4072200 PowerTaskList.DebugPrintPower() -         tag=TAUNT value=0
D 00:04:09.4072690 PowerTaskList.DebugPrintPower() -         tag=STEALTH value=0
D 00:04:09.4073090 PowerTaskList.DebugPrintPower() -         tag=DIVINE_SHIELD value=0
D 00:04:09.4073550 PowerTaskList.DebugPrintPower() -         tag=CHARGE value=0
D 00:04:09.4074060 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:09.4074580 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=MINION
D 00:04:09.4075100 PowerTaskList.DebugPrintPower() -         tag=RARITY value=LEGENDARY
D 00:04:09.4075530 PowerTaskList.DebugPrintPower() -         tag=FROZEN value=0
D 00:04:09.4076570 PowerTaskList.DebugPrintPower() -         tag=ZONE_POSITION value=0
D 00:04:09.4077020 PowerTaskList.DebugPrintPower() -         tag=NUM_ATTACKS_THIS_TURN value=0
D 00:04:09.4077470 PowerTaskList.DebugPrintPower() -         tag=FORCED_PLAY value=0
D 00:04:09.4077910 PowerTaskList.DebugPrintPower() -         tag=TO_BE_DESTROYED value=0
D 00:04:09.4078350 PowerTaskList.DebugPrintPower() -         tag=START_WITH_1_HEALTH value=0
D 00:04:09.4078830 PowerTaskList.DebugPrintPower() -         tag=CUSTOM_KEYWORD_EFFECT value=0
D 00:04:09.4079280 PowerTaskList.DebugPrintPower() -         tag=EXTRA_ATTACKS_THIS_TURN value=0
D 00:04:09.4079790 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=8
D 00:04:09.4080230 PowerTaskList.DebugPrintPower() -         tag=479 value=8
D 00:04:09.4081440 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=33 zone=DECK zonePos=0 cardId= player=1] tag=ZONE_POSITION value=3
D 00:04:09.4081920 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_CARDS_DRAWN_THIS_TURN value=3
D 00:04:09.4082440 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=467 value=0
D 00:04:09.4082920 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=NUM_TURNS_LEFT value=1
D 00:04:09.4083380 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=467 value=4
D 00:04:09.4084230 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=75 zone=DECK zonePos=0 cardId= player=2] tag=ZONE value=HAND
D 00:04:09.4085060 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=75 zone=DECK zonePos=0 cardId= player=2] tag=ZONE_POSITION value=1
D 00:04:09.4085550 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=NUM_CARDS_DRAWN_THIS_TURN value=1
D 00:04:09.4086100 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=467 value=3
D 00:04:09.4086940 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=93 zone=DECK zonePos=0 cardId= player=2] tag=ZONE value=HAND
D 00:04:09.4087790 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=93 zone=DECK zonePos=0 cardId= player=2] tag=ZONE_POSITION value=2
D 00:04:09.4088310 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=NUM_CARDS_DRAWN_THIS_TURN value=2
D 00:04:09.4088760 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=467 value=2
D 00:04:09.4090120 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=79 zone=DECK zonePos=0 cardId= player=2] tag=ZONE value=HAND
D 00:04:09.4090890 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=79 zone=DECK zonePos=0 cardId= player=2] tag=ZONE_POSITION value=3
D 00:04:09.4091350 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=NUM_CARDS_DRAWN_THIS_TURN value=3
D 00:04:09.4091840 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=467 value=1
D 00:04:09.4092800 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=71 zone=DECK zonePos=0 cardId= player=2] tag=ZONE value=HAND
D 00:04:09.4093660 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=71 zone=DECK zonePos=0 cardId= player=2] tag=ZONE_POSITION value=4
D 00:04:09.4094140 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=NUM_CARDS_DRAWN_THIS_TURN value=4
D 00:04:09.4094610 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=467 value=0
D 00:04:09.4095080 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=NUM_TURNS_LEFT value=1
D 00:04:09.4095820 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=100 zone=HAND zonePos=5 cardId= player=2] CardID=
D 00:04:09.4096360 PowerTaskList.DebugPrintPower() -         tag=ZONE value=HAND
D 00:04:09.4096790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:09.4099020 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=100
D 00:04:09.4099860 PowerTaskList.DebugPrintPower() -         tag=ZONE_POSITION value=5
D 00:04:09.4100580 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=BEGIN_MULLIGAN
D 00:04:09.4100890 PowerTaskList.DebugPrintPower() - BLOCK_END
D 00:04:09.7880260 PowerTaskList.DebugDump() - ID=3 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:09.7882320 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:09.7883560 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=BEGIN_MULLIGAN
D 00:04:09.7883900 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:09.7890900 PowerTaskList.DebugDump() - ID=4 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:09.7892470 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=GameEntity EffectCardId= EffectIndex=-1 Target=0
D 00:04:09.7893240 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=MULLIGAN_STATE value=INPUT
D 00:04:09.7893600 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:09.7916660 PowerTaskList.DebugDump() - ID=5 ParentID=0 PreviousID=4 TaskCount=1
D 00:04:09.7916980 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:09.7918100 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=MULLIGAN_STATE value=INPUT
D 00:04:09.7918440 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:26.3198530 PowerTaskList.DebugDump() - ID=6 ParentID=0 PreviousID=5 TaskCount=0
D 00:04:26.3198850 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:26.3199140 PowerTaskList.DebugPrintPower() - BLOCK_END
D 00:04:26.3220990 PowerTaskList.DebugDump() - ID=7 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:26.3221280 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:26.3222920 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=MULLIGAN_STATE value=DEALING
D 00:04:26.3223670 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:26.3225610 PowerTaskList.DebugDump() - ID=8 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:26.3226300 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=The Innkeeper EffectCardId= EffectIndex=6 Target=0
D 00:04:26.3226910 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=MULLIGAN_STATE value=WAITING
D 00:04:26.3227240 PowerTaskList.DebugPrintPower() - BLOCK_END
D 00:04:26.3252160 PowerTaskList.DebugDump() - ID=9 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:26.3252960 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=The Innkeeper EffectCardId= EffectIndex=7 Target=0
D 00:04:26.3253660 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=The Innkeeper tag=MULLIGAN_STATE value=DONE
D 00:04:26.3253980 PowerTaskList.DebugPrintPower() - BLOCK_END
D 00:04:26.3272480 PowerTaskList.DebugDump() - ID=10 ParentID=0 PreviousID=0 TaskCount=1
D 00:04:26.3272760 PowerTaskList.DebugDump() - Block Start=(null)
D 00:04:26.3273680 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=Mbonnin tag=MULLIGAN_STATE value=DEALING
D 00:04:26.3273980 PowerTaskList.DebugDump() - Block End=(null)
D 00:04:26.3275130 PowerTaskList.DebugDump() - ID=11 ParentID=0 PreviousID=0 TaskCount=16
D 00:04:26.3275640 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=Mbonnin EffectCardId= EffectIndex=6 Target=0
D 00:04:26.3276460 PowerTaskList.DebugPrintPower() -     SHOW_ENTITY - Updating Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=34 zone=DECK zonePos=0 cardId= player=1] CardID=EX1_164
D 00:04:26.3276970 PowerTaskList.DebugPrintPower() -         tag=PREMIUM value=0
D 00:04:26.3277440 PowerTaskList.DebugPrintPower() -         tag=DAMAGE value=0
D 00:04:26.3277870 PowerTaskList.DebugPrintPower() -         tag=COST value=5
D 00:04:26.3278380 PowerTaskList.DebugPrintPower() -         tag=ZONE value=HAND
D 00:04:26.3280290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:26.3280860 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=34
D 00:04:26.3281290 PowerTaskList.DebugPrintPower() -         tag=SILENCED value=0
D 00:04:26.3287530 PowerTaskList.DebugPrintPower() -         tag=WINDFURY value=0
D 00:04:26.3288350 PowerTaskList.DebugPrintPower() -         tag=TAUNT value=0
D 00:04:26.3290930 PowerTaskList.DebugPrintPower() -         tag=STEALTH value=0
D 00:04:26.3291520 PowerTaskList.DebugPrintPower() -         tag=DIVINE_SHIELD value=0
D 00:04:26.3291960 PowerTaskList.DebugPrintPower() -         tag=CHARGE value=0
D 00:04:26.3292520 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:26.3293050 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:26.3293650 PowerTaskList.DebugPrintPower() -         tag=RARITY value=RARE
D 00:04:26.3294100 PowerTaskList.DebugPrintPower() -         tag=FROZEN value=0
D 00:04:26.3295380 PowerTaskList.DebugPrintPower() -         tag=ZONE_POSITION value=0
D 00:04:26.3295840 PowerTaskList.DebugPrintPower() -         tag=NUM_ATTACKS_THIS_TURN value=0
D 00:04:26.3296390 PowerTaskList.DebugPrintPower() -         tag=FORCED_PLAY value=0
D 00:04:26.3296860 PowerTaskList.DebugPrintPower() -         tag=TO_BE_DESTROYED value=0
D 00:04:26.3297330 PowerTaskList.DebugPrintPower() -         tag=START_WITH_1_HEALTH value=0
D 00:04:26.3297770 PowerTaskList.DebugPrintPower() -         tag=CUSTOM_KEYWORD_EFFECT value=0
D 00:04:26.3298240 PowerTaskList.DebugPrintPower() -         tag=CHOOSE_ONE value=1
D 00:04:26.3298670 PowerTaskList.DebugPrintPower() -         tag=EXTRA_ATTACKS_THIS_TURN value=0
D 00:04:26.3299140 PowerTaskList.DebugPrintPower() -         tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 00:04:26.3299630 PowerTaskList.DebugPrintPower() -         tag=479 value=0
D 00:04:26.3300610 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=UNKNOWN ENTITY [cardType=INVALID] id=34 zone=DECK zonePos=0 cardId= player=1] tag=ZONE_POSITION value=1
D 00:04:26.3301670 PowerTaskList.DebugPrintPower() -     HIDE_ENTITY - Entity=[name=Azure Drake id=62 zone=HAND zonePos=1 cardId=EX1_284 player=1] tag=ZONE value=DECK
D 00:04:26.3302480 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Azure Drake id=62 zone=HAND zonePos=1 cardId=EX1_284 player=1] tag=ZONE value=DECK
D 00:04:26.3303200 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Azure Drake id=62 zone=HAND zonePos=1 cardId=EX1_284 player=1] tag=ZONE_POSITION value=0
